signal_date,symbol,entry_close,ret_15d,ret_15d_stop5,stop_hit_15d_stop5,ret_15d_stop6,stop_hit_15d_stop6,ret_15d_stop7,stop_hit_15d_stop7,ret_15d_stop8,stop_hit_15d_stop8,ret_30d,ret_30d_stop5,stop_hit_30d_stop5,ret_30d_stop6,stop_hit_30d_stop6,ret_30d_stop7,stop_hit_30d_stop7,ret_30d_stop8,stop_hit_30d_stop8,ret_60d,ret_60d_stop5,stop_hit_60d_stop5,ret_60d_stop6,stop_hit_60d_stop6,ret_60d_stop7,stop_hit_60d_stop7,ret_60d_stop8,stop_hit_60d_stop8,ret_100d,ret_100d_stop5,stop_hit_100d_stop5,ret_100d_stop6,stop_hit_100d_stop6,ret_100d_stop7,stop_hit_100d_stop7,ret_100d_stop8,stop_hit_100d_stop8,ret_200d,ret_200d_stop5,stop_hit_200d_stop5,ret_200d_stop6,stop_hit_200d_stop6,ret_200d_stop7,stop_hit_200d_stop7,ret_200d_stop8,stop_hit_200d_stop8
2025-09-30,CWCO,35.279998779296875,2.7777765763739692,-5.000000000000004,1,-6.000000000000005,1,2.7777765763739692,0,2.7777765763739692,0,5.498873323501052,-5.000000000000004,1,-6.000000000000005,1,5.498873323501052,0,5.498873323501052,0,2.0691597718101695,-5.000000000000004,1.0,-6.000000000000005,1.0,2.0691597718101695,0.0,2.0691597718101695,0.0,,,,,,,,,,,,,,,,,,
2025-11-11,CWCO,37.220001220703125,-8.705001537357793,-5.000000000000004,1,-6.000000000000005,1,-6.999999999999995,1,-7.9999999999999964,1,-3.2509480373065447,-5.000000000000004,1,-6.000000000000005,1,-6.999999999999995,1,-7.9999999999999964,1,-1.8807112842062157,-5.000000000000004,1.0,-6.000000000000005,1.0,-6.999999999999995,1.0,-7.9999999999999964,1.0,,,,,,,,,,,,,,,,,,
2025-10-24,CWK,17.079999923706055,-9.367683774102476,-5.000000000000016,1,-5.999999999999995,1,-7.000000000000006,1,-7.9999999999999964,1,-10.94847713063295,-5.000000000000016,1,-5.999999999999995,1,-7.000000000000006,1,-7.9999999999999964,1,-2.634664900172967,-5.000000000000016,1.0,-5.999999999999995,1.0,-7.000000000000006,1.0,-7.9999999999999964,1.0,,,,,,,,,,,,,,,,,,
2025-02-18,CWST,115.01000213623048,-6.69507384976481,-5.000000000000004,1,-6.000000000000005,1,-7.000000000000006,1,-6.69507384976481,0,-2.0259123448191807,-5.000000000000004,1,-6.000000000000005,1,-7.000000000000006,1,-7.9999999999999964,1,-4.338757847559527,-5.000000000000004,1.0,-6.000000000000005,1.0,-7.000000000000006,1.0,-7.9999999999999964,1.0,-2.651945913491127,-5.000000000000004,1.0,-6.000000000000005,1.0,-7.000000000000006,1.0,-7.9999999999999964,1.0,-16.807235433452238,-5.000000000000004,1.0,-6.000000000000005,1.0,-7.000000000000006,1.0,-7.9999999999999964,1.0
2025-08-28,CX,9.039999961853027,0.33185545462153243,0.33185545462153243,0,0.33185545462153243,0,0.33185545462153243,0,0.33185545462153243,0,1.2168103666086338,1.2168103666086338,0,1.2168103666086338,0,1.2168103666086338,0,1.2168103666086338,0,10.951324947961982,10.951324947961982,0.0,10.951324947961982,0.0,10.951324947961982,0.0,10.951324947961982,0.0,43.69468833997055,43.69468833997055,0.0,43.69468833997055,0.0,43.69468833997055,0.0,43.69468833997055,0.0,,,,,,,,,
2025-10-15,CX,9.829999923706056,4.476099058724392,-4.999999999999993,1,-6.000000000000005,1,-7.000000000000006,1,4.476099058724392,0,7.527973314970016,-4.999999999999993,1,-6.000000000000005,1,-7.000000000000006,1,7.527973314970016,0,26.551370060369607,-4.999999999999993,1.0,-6.000000000000005,1.0,-7.000000000000006,1.0,26.551370060369607,0.0,,,,,,,,,,,,,,,,,,
2025-10-28,CX,10.289999961853027,-0.777453100122738,-0.777453100122738,0,-0.777453100122738,0,-0.777453100122738,0,-0.777453100122738,0,5.636539609875846,5.636539609875846,0,5.636539609875846,0,5.636539609875846,0,5.636539609875846,0,24.0038899532125,24.0038899532125,0.0,24.0038899532125,0.0,24.0038899532125,0.0,24.0038899532125,0.0,,,,,,,,,,,,,,,,,,
2025-12-11,CX,11.1899995803833,5.808763150841201,5.808763150841201,0,5.808763150841201,0,5.808763150841201,0,5.808763150841201,0,15.102775669628121,15.102775669628121,0,15.102775669628121,0,15.102775669628121,0,15.102775669628121,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-19,CXDO,6.269999980926514,1.2759158524627834,-5.000000000000004,1,-6.000000000000005,1,-7.000000000000018,1,-7.9999999999999964,1,-19.77671092328983,-5.000000000000004,1,-6.000000000000005,1,-7.000000000000018,1,-7.9999999999999964,1,-10.685806671963338,-5.000000000000004,1.0,-6.000000000000005,1.0,-7.000000000000018,1.0,-7.9999999999999964,1.0,-8.452953930153473,-5.000000000000004,1.0,-6.000000000000005,1.0,-7.000000000000018,1.0,-7.9999999999999964,1.0,7.017544793603658,-5.000000000000004,1.0,-6.000000000000005,1.0,-7.000000000000018,1.0,-7.9999999999999964,1.0
2025-03-05,CXDO,7.159999847412109,-24.16201195449429,-5.000000000000004,1,-6.000000000000005,1,-7.000000000000006,1,-7.9999999999999964,1,-37.29050465355782,-5.000000000000004,1,-6.000000000000005,1,-7.000000000000006,1,-7.9999999999999964,1,-24.860331995880557,-5.000000000000004,1.0,-6.000000000000005,1.0,-7.000000000000006,1.0,-7.9999999999999964,1.0,-22.067038510861504,-5.000000000000004,1.0,-6.000000000000005,1.0,-7.000000000000006,1.0,-7.9999999999999964,1.0,-3.351952182022866,-5.000000000000004,1.0,-6.000000000000005,1.0,-7.000000000000006,1.0,-7.9999999999999964,1.0
2025-08-07,CXDO,6.630000114440918,-4.675715496660771,-5.000000000000004,1,-6.000000000000005,1,-7.000000000000018,1,-7.9999999999999964,1,5.128200149049378,-5.000000000000004,1,-6.000000000000005,1,-7.000000000000018,1,-7.9999999999999964,1,-2.4132778504900476,-5.000000000000004,1.0,-6.000000000000005,1.0,-7.000000000000018,1.0,-7.9999999999999964,1.0,-0.30165883229702484,-5.000000000000004,1.0,-6.000000000000005,1.0,-7.000000000000018,1.0,-7.9999999999999964,1.0,,,,,,,,,
2025-09-19,CXDO,6.96999979019165,-15.351502539927587,-5.000000000000004,1,-6.000000000000005,1,-7.000000000000006,1,-7.9999999999999964,1,-7.173601363713267,-5.000000000000004,1,-6.000000000000005,1,-7.000000000000006,1,-7.9999999999999964,1,-5.738875617947114,-5.000000000000004,1.0,-6.000000000000005,1.0,-7.000000000000006,1.0,-7.9999999999999964,1.0,-13.199420762557734,-5.000000000000004,1.0,-6.000000000000005,1.0,-7.000000000000006,1.0,-7.9999999999999964,1.0,,,,,,,,,
2025-11-10,CXDO,7.199999809265137,-7.083330077153582,-5.000000000000004,1,-6.000000000000005,1,-6.999999999999995,1,-7.9999999999999964,1,-8.333332229543588,-5.000000000000004,1,-6.000000000000005,1,-6.999999999999995,1,-7.9999999999999964,1,-9.305550238968275,-5.000000000000004,1.0,-6.000000000000005,1.0,-6.999999999999995,1.0,-7.9999999999999964,1.0,,,,,,,,,,,,,,,,,,
2025-04-25,CXW,22.25,-1.617980271242958,-1.617980271242958,0,-1.617980271242958,0,-1.617980271242958,0,-1.617980271242958,0,0.17977939562852097,-5.000000000000004,1,-6.000000000000005,1,0.17977939562852097,0,0.17977939562852097,0,-10.92134968618329,-5.000000000000004,1.0,-6.000000000000005,1.0,-7.000000000000006,1.0,-7.999999999999985,1.0,-5.93258289808638,-5.000000000000004,1.0,-6.000000000000005,1.0,-7.000000000000006,1.0,-7.999999999999985,1.0,-16.85393258426966,-5.000000000000004,1.0,-6.000000000000005,1.0,-7.000000000000006,1.0,-7.999999999999985,1.0
2025-08-07,CYD,25.709999084472656,28.276937832153905,28.276937832153905,0,28.276937832153905,0,28.276937832153905,0,28.276937832153905,0,55.3092249205531,55.3092249205531,0,55.3092249205531,0,55.3092249205531,0,55.3092249205531,0,44.224049597297935,44.224049597297935,0.0,44.224049597297935,0.0,44.224049597297935,0.0,44.224049597297935,0.0,37.572929565937585,37.572929565937585,0.0,37.572929565937585,0.0,37.572929565937585,0.0,37.572929565937585,0.0,,,,,,,,,
2025-10-16,CYRX,10.710000038146973,-22.222223211613567,-5.000000000000004,1,-6.000000000000016,1,-7.000000000000018,1,-7.9999999999999964,1,-10.17740568352492,-5.000000000000004,1,-6.000000000000016,1,-7.000000000000018,1,-7.9999999999999964,1,0.28010955055404185,-5.000000000000004,1.0,-6.000000000000016,1.0,-7.000000000000018,1.0,-7.9999999999999964,1.0,,,,,,,,,,,,,,,,,,
2025-01-27,CZNC,21.90999984741211,-1.6887217456026948,-5.000000000000004,1,-6.000000000000005,1,-1.6887217456026948,0,-1.6887217456026948,0,-9.539024039905463,-5.000000000000004,1,-6.000000000000005,1,-6.999999999999995,1,-7.9999999999999964,1,-11.273388090170322,-5.000000000000004,1.0,-6.000000000000005,1.0,-6.999999999999995,1.0,-7.9999999999999964,1.0,-16.24828612841305,-5.000000000000004,1.0,-6.000000000000005,1.0,-6.999999999999995,1.0,-7.9999999999999964,1.0,-11.68416012675032,-5.000000000000004,1.0,-6.000000000000005,1.0,-6.999999999999995,1.0,-7.9999999999999964,1.0
2025-01-29,CZNC,22.36000061035156,-4.964224418838725,-5.000000000000004,1,-6.000000000000005,1,-7.000000000000018,1,-7.999999999999985,1,-11.493737140751392,-5.000000000000004,1,-6.000000000000005,1,-7.000000000000018,1,-7.999999999999985,1,-14.803225773431539,-5.000000000000004,1.0,-6.000000000000005,1.0,-7.000000000000018,1.0,-7.999999999999985,1.0,-15.205730917130978,-5.000000000000004,1.0,-6.000000000000005,1.0,-7.000000000000018,1.0,-7.999999999999985,1.0,-12.745976313392015,-5.000000000000004,1.0,-6.000000000000005,1.0,-7.000000000000018,1.0,-7.999999999999985,1.0
2025-11-13,CZWI,16.899999618530273,5.147934076160987,5.147934076160987,0,5.147934076160987,0,5.147934076160987,0,5.147934076160987,0,6.982250484088448,6.982250484088448,0,6.982250484088448,0,6.982250484088448,0,6.982250484088448,0,10.946748066439383,10.946748066439383,0.0,10.946748066439383,0.0,10.946748066439383,0.0,10.946748066439383,0.0,,,,,,,,,,,,,,,,,,
2025-12-10,CZWI,18.049999237060547,-3.4348972747421214,-3.4348972747421214,0,-3.4348972747421214,0,-3.4348972747421214,0,-3.4348972747421214,0,0.05540293243504468,0.05540293243504468,0,0.05540293243504468,0,0.05540293243504468,0,0.05540293243504468,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-06,DAC,95.06999969482422,-3.187124002338493,-3.187124002338493,0,-3.187124002338493,0,-3.187124002338493,0,-3.187124002338493,0,-0.6521539377008834,-0.6521539377008834,0,-0.6521539377008834,0,-0.6521539377008834,0,-0.6521539377008834,0,-5.374987511049456,-5.000000000000004,1.0,-6.000000000000005,1.0,-7.000000000000006,1.0,-7.9999999999999964,1.0,0.0,-5.000000000000004,1.0,-6.000000000000005,1.0,-7.000000000000006,1.0,-7.9999999999999964,1.0,,,,,,,,,
2025-11-18,DAC,96.38999938964844,-1.3383140613090205,-1.3383140613090205,0,-1.3383140613090205,0,-1.3383140613090205,0,-1.3383140613090205,0,-1.1826946746208433,-1.1826946746208433,0,-1.1826946746208433,0,-1.1826946746208433,0,-1.1826946746208433,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-03,DAC,98.5199966430664,-3.907834556744305,-5.000000000000004,1,-6.000000000000005,1,-3.907834556744305,0,-3.907834556744305,0,0.8526228135476321,-5.000000000000004,1,-6.000000000000005,1,0.8526228135476321,0,0.8526228135476321,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-15,DAIO,3.190000057220459,2.1943552347077677,-5.000000000000004,1,2.1943552347077677,0,2.1943552347077677,0,2.1943552347077677,0,-5.329155901083949,-5.000000000000004,1,-6.000000000000005,1,-7.000000000000006,1,-8.000000000000007,1,3.7617518309275955,-5.000000000000004,1.0,-6.000000000000005,1.0,-7.000000000000006,1.0,-8.000000000000007,1.0,-10.971791121411856,-5.000000000000004,1.0,-6.000000000000005,1.0,-7.000000000000006,1.0,-8.000000000000007,1.0,,,,,,,,,
2025-01-10,DAL,66.94999694824219,-0.7020068898164977,-5.000000000000004,1,-0.7020068898164977,0,-0.7020068898164977,0,-0.7020068898164977,0,-7.7072386376715425,-5.000000000000004,1,-6.000000000000005,1,-7.000000000000006,1,-7.9999999999999964,1,-46.40776295202313,-5.000000000000004,1.0,-6.000000000000005,1.0,-7.000000000000006,1.0,-7.9999999999999964,1.0,-27.050033788134154,-5.000000000000004,1.0,-6.000000000000005,1.0,-7.000000000000006,1.0,-7.9999999999999964,1.0,-13.577291638889744,-5.000000000000004,1.0,-6.000000000000005,1.0,-7.000000000000006,1.0,-7.9999999999999964,1.0
2025-01-21,DAL,68.33999633789062,-5.253140957369606,-5.000000000000004,1,-5.999999999999995,1,-5.253140957369606,0,-5.253140957369606,0,-16.930050483061045,-5.000000000000004,1,-5.999999999999995,1,-7.000000000000006,1,-7.9999999999999964,1,-40.605791150616355,-5.000000000000004,1.0,-5.999999999999995,1.0,-7.000000000000006,1.0,-7.9999999999999964,1.0,-31.167685928823573,-5.000000000000004,1.0,-5.999999999999995,1.0,-7.000000000000006,1.0,-7.9999999999999964,1.0,-14.34005845407068,-5.000000000000004,1.0,-5.999999999999995,1.0,-7.000000000000006,1.0,-7.9999999999999964,1.0
2025-07-02,DAN,17.780000686645508,-8.042746062714434,-5.000000000000004,1,-6.000000000000005,1,-7.000000000000006,1,-7.9999999999999964,1,5.455563981406675,-5.000000000000004,1,-6.000000000000005,1,-7.000000000000006,1,-7.9999999999999964,1,12.710911932524915,-5.000000000000004,1.0,-6.000000000000005,1.0,-7.000000000000006,1.0,-7.9999999999999964,1.0,17.266589292823163,-5.000000000000004,1.0,-6.000000000000005,1.0,-7.000000000000006,1.0,-7.9999999999999964,1.0,,,,,,,,,
2025-08-12,DAN,18.670000076293945,8.730579293549546,8.730579293549546,0,8.730579293549546,0,8.730579293549546,0,8.730579293549546,0,6.213175375853397,6.213175375853397,0,6.213175375853397,0,6.213175375853397,0,6.213175375853397,0,15.10444393840622,15.10444393840622,0.0,15.10444393840622,0.0,15.10444393840622,0.0,15.10444393840622,0.0,34.065348603973035,34.065348603973035,0.0,34.065348603973035,0.0,34.065348603973035,0.0,34.065348603973035,0.0,,,,,,,,,
2025-10-29,DAN,21.559999465942383,-7.0037118102304845,-5.000000000000004,1,-6.000000000000016,1,-7.000000000000018,1,-7.9999999999999964,1,7.328385727476161,-5.000000000000004,1,-6.000000000000016,1,-7.000000000000018,1,-7.9999999999999964,1,38.72913074353246,-5.000000000000004,1.0,-6.000000000000016,1.0,-7.000000000000018,1.0,-7.9999999999999964,1.0,,,,,,,,,,,,,,,,,,
2025-08-14,DAO,9.760000228881836,-10.655737064180126,-4.999999999999993,1,-6.000000000000005,1,-7.000000000000006,1,-7.9999999999999964,1,-2.971311014879474,-4.999999999999993,1,-6.000000000000005,1,-7.000000000000006,1,-7.9999999999999964,1,6.864754719075483,-4.999999999999993,1.0,-6.000000000000005,1.0,-7.000000000000006,1.0,-7.9999999999999964,1.0,16.905733399960244,-4.999999999999993,1.0,-6.000000000000005,1.0,-7.000000000000006,1.0,-7.9999999999999964,1.0,,,,,,,,,
2025-10-06,DAO,10.289999961853027,8.066082864752389,8.066082864752389,0,8.066082864752389,0,8.066082864752389,0,8.066082864752389,0,-10.301267478584265,-4.999999999999993,1,-6.000000000000005,1,-7.000000000000006,1,-7.9999999999999964,1,-2.0408167048151626,-4.999999999999993,1.0,-6.000000000000005,1.0,-7.000000000000006,1.0,-7.9999999999999964,1.0,,,,,,,,,,,,,,,,,,
2025-10-08,DAO,10.949999809265137,-0.4566227543909007,-4.999999999999993,1,-0.4566227543909007,0,-0.4566227543909007,0,-0.4566227543909007,0,-10.958902558608074,-4.999999999999993,1,-5.999999999999995,1,-7.000000000000006,1,-7.999999999999985,1,4.0182697874142415,-4.999999999999993,1.0,-5.999999999999995,1.0,-7.000000000000006,1.0,-7.999999999999985,1.0,,,,,,,,,,,,,,,,,,
2025-02-12,DASH,200.88999938964844,-10.343968760232691,-5.000000000000016,1,-6.000000000000005,1,-7.000000000000006,1,-7.9999999999999964,1,-3.4197795500324535,-5.000000000000016,1,-6.000000000000005,1,-7.000000000000006,1,-7.9999999999999964,1,-8.646520568451244,-5.000000000000016,1.0,-6.000000000000005,1.0,-7.000000000000006,1.0,-7.9999999999999964,1.0,22.4849411649074,-5.000000000000016,1.0,-6.000000000000005,1.0,-7.000000000000006,1.0,-7.9999999999999964,1.0,-1.2544199711868709,-5.000000000000016,1.0,-6.000000000000005,1.0,-7.000000000000006,1.0,-7.9999999999999964,1.0
2025-08-06,DASH,258.0799865722656,-4.816333432465003,-5.000000000000004,1,-6.000000000000005,1,-7.000000000000006,1,-7.9999999999999964,1,3.87090098873506,-5.000000000000004,1,-6.000000000000005,1,-7.000000000000006,1,-7.9999999999999964,1,-1.5537738130360745,-5.000000000000004,1.0,-6.000000000000005,1.0,-7.000000000000006,1.0,-7.9999999999999964,1.0,-10.488993131534329,-5.000000000000004,1.0,-6.000000000000005,1.0,-7.000000000000006,1.0,-7.9999999999999964,1.0,,,,,,,,,
2025-02-06,DAVE,108.30999755859376,-7.063054259922663,-5.000000000000004,1,-6.000000000000005,1,-7.000000000000006,1,-7.999999999999985,1,-16.378910777993994,-5.000000000000004,1,-6.000000000000005,1,-7.000000000000006,1,-7.999999999999985,1,-3.286859605612924,-5.000000000000004,1.0,-6.000000000000005,1.0,-7.000000000000006,1.0,-7.999999999999985,1.0,149.31216403473323,-5.000000000000004,1.0,-6.000000000000005,1.0,-7.000000000000006,1.0,-7.999999999999985,1.0,79.74332662177642,-5.000000000000004,1.0,-6.000000000000005,1.0,-7.000000000000006,1.0,-7.999999999999985,1.0
2025-01-14,DB,18.229999542236328,3.8946846387807987,3.8946846387807987,0,3.8946846387807987,0,3.8946846387807987,0,3.8946846387807987,0,17.33406432672058,17.33406432672058,0,17.33406432672058,0,17.33406432672058,0,17.33406432672058,0,17.937468677316982,17.937468677316982,0.0,17.937468677316982,0.0,17.937468677316982,0.0,17.937468677316982,0.0,54.3609440277387,54.3609440277387,0.0,54.3609440277387,0.0,54.3609440277387,0.0,54.3609440277387,0.0,97.25726817029496,97.25726817029496,0.0,97.25726817029496,0.0,97.25726817029496,0.0,97.25726817029496,0.0
2025-01-23,DB,19.899999618530277,0.2512620370234364,-5.000000000000004,1,-6.000000000000016,1,0.2512620370234364,0,0.2512620370234364,0,21.407036736397966,-5.000000000000004,1,-6.000000000000016,1,21.407036736397966,0,21.407036736397966,0,16.93467790871388,-5.000000000000004,1.0,-6.000000000000016,1.0,16.93467790871388,0.0,16.93467790871388,0.0,37.83920015573163,-5.000000000000004,1.0,-6.000000000000016,1.0,37.83920015573163,0.0,37.83920015573163,0.0,83.31658412830951,-5.000000000000004,1.0,-6.000000000000016,1.0,83.31658412830951,0.0,83.31658412830951,0.0
2025-02-25,DB,21.38999938964844,16.549794373722616,-5.000000000000004,1,16.549794373722616,0,16.549794373722616,0,16.549794373722616,0,-7.1996215620463655,-5.000000000000004,1,-6.000000000000005,1,-7.000000000000006,1,-7.9999999999999964,1,33.00608496841593,-5.000000000000004,1.0,-6.000000000000005,1.0,-7.000000000000006,1.0,-7.9999999999999964,1.0,41.74848321640157,-5.000000000000004,1.0,-6.000000000000005,1.0,-7.000000000000006,1.0,-7.9999999999999964,1.0,76.11032839568699,-5.000000000000004,1.0,-6.000000000000005,1.0,-7.000000000000006,1.0,-7.9999999999999964,1.0
2025-03-05,DB,23.8799991607666,3.391965669001351,-4.999999999999993,1,3.391965669001351,0,3.391965669001351,0,3.391965669001351,0,-2.261302458778547,-4.999999999999993,1,-6.000000000000005,1,-7.000000000000006,1,-7.9999999999999964,1,16.331665255191364,-4.999999999999993,1.0,-6.000000000000005,1.0,-7.000000000000006,1.0,-7.9999999999999964,1.0,38.56784470475512,-4.999999999999993,1.0,-6.000000000000005,1.0,-7.000000000000006,1.0,-7.9999999999999964,1.0,60.05026199287429,-4.999999999999993,1.0,-6.000000000000005,1.0,-7.000000000000006,1.0,-7.9999999999999964,1.0
2025-03-14,DB,24.21999931335449,-15.483072280403887,-5.000000000000004,1,-6.000000000000005,1,-7.000000000000018,1,-7.999999999999985,1,6.275807187680527,-5.000000000000004,1,-6.000000000000005,1,-7.000000000000018,1,-7.999999999999985,1,15.235345328944817,-5.000000000000004,1.0,-6.000000000000005,1.0,-7.000000000000018,1.0,-7.999999999999985,1.0,47.068538157408256,-5.000000000000004,1.0,-6.000000000000005,1.0,-7.000000000000018,1.0,-7.999999999999985,1.0,60.23948172406368,-5.000000000000004,1.0,-6.000000000000005,1.0,-7.000000000000018,1.0,-7.999999999999985,1.0
2025-03-18,DB,24.93000030517578,-20.37705520064267,-5.000000000000004,1,-6.000000000000005,1,-6.999999999999995,1,-7.9999999999999964,1,5.134371294135653,-5.000000000000004,1,-6.000000000000005,1,-6.999999999999995,1,-7.9999999999999964,1,13.196947324126839,-5.000000000000004,1.0,-6.000000000000005,1.0,-6.999999999999995,1.0,-7.9999999999999964,1.0,45.24668528365403,-5.000000000000004,1.0,-6.000000000000005,1.0,-6.999999999999995,1.0,-7.9999999999999964,1.0,58.80465169656861,-5.000000000000004,1.0,-6.000000000000005,1.0,-6.999999999999995,1.0,-7.9999999999999964,1.0
2025-06-16,DBD,51.400001525878906,15.739299440516042,15.739299440516042,0,15.739299440516042,0,15.739299440516042,0,15.739299440516042,0,9.085599280758894,9.085599280758894,0,9.085599280758894,0,9.085599280758894,0,9.085599280758894,0,17.74318805670272,17.74318805670272,0.0,17.74318805670272,0.0,17.74318805670272,0.0,17.74318805670272,0.0,27.626452386568047,27.626452386568047,0.0,27.626452386568047,0.0,27.626452386568047,0.0,27.626452386568047,0.0,,,,,,,,,
2025-06-26,DBD,54.59000015258789,8.078402335749125,8.078402335749125,0,8.078402335749125,0,8.078402335749125,0,8.078402335749125,0,9.89192436487456,9.89192436487456,0,9.89192436487456,0,9.89192436487456,0,9.89192436487456,0,5.403921514368415,5.403921514368415,0.0,5.403921514368415,0.0,5.403921514368415,0.0,5.403921514368415,0.0,12.621358069957456,12.621358069957456,0.0,12.621358069957456,0.0,12.621358069957456,0.0,12.621358069957456,0.0,,,,,,,,,
2025-07-01,DBD,56.88999938964844,4.148357594781382,4.148357594781382,0,4.148357594781382,0,4.148357594781382,0,4.148357594781382,0,8.911934872944904,-5.000000000000004,1,8.911934872944904,0,8.911934872944904,0,8.911934872944904,0,-1.089820598587632,-5.000000000000004,1.0,-1.089820598587632,0.0,-1.089820598587632,0.0,-1.089820598587632,0.0,5.484266066721855,-5.000000000000004,1.0,5.484266066721855,0.0,5.484266066721855,0.0,5.484266066721855,0.0,,,,,,,,,
2025-08-22,DBD,63.09000015258789,-4.929466797954973,-5.000000000000004,1,-6.000000000000005,1,-4.929466797954973,0,-4.929466797954973,0,-7.5606283820368825,-5.000000000000004,1,-6.000000000000005,1,-7.000000000000006,1,-7.9999999999999964,1,-2.551910931142265,-5.000000000000004,1.0,-6.000000000000005,1.0,-7.000000000000006,1.0,-7.9999999999999964,1.0,11.25376806410916,-5.000000000000004,1.0,-6.000000000000005,1.0,-7.000000000000006,1.0,-7.9999999999999964,1.0,,,,,,,,,
2025-11-05,DBD,63.2400016784668,2.245417371843761,-5.000000000000004,1,2.245417371843761,0,2.245417371843761,0,2.245417371843761,0,6.388357042383985,-5.000000000000004,1,6.388357042383985,0,6.388357042383985,0,6.388357042383985,0,12.254895603428807,-5.000000000000004,1.0,12.254895603428807,0.0,12.254895603428807,0.0,12.254895603428807,0.0,,,,,,,,,,,,,,,,,,
2025-12-10,DBD,67.11000061035156,-4.693788551974809,-5.000000000000004,1,-4.693788551974809,0,-4.693788551974809,0,-4.693788551974809,0,2.84606767299036,-5.000000000000004,1,2.84606767299036,0,2.84606767299036,0,2.84606767299036,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-19,DBD,68.56999969482422,2.479213877509334,-4.999999999999993,1,-5.999999999999995,1,-7.000000000000006,1,2.479213877509334,0,0.8166801240864219,-4.999999999999993,1,-5.999999999999995,1,-7.000000000000006,1,0.8166801240864219,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-03,DC,3.3499999046325684,12.835823253683486,12.835823253683486,0,12.835823253683486,0,12.835823253683486,0,12.835823253683486,0,24.179103457866603,24.179103457866603,0,24.179103457866603,0,24.179103457866603,0,24.179103457866603,0,23.58208908485553,23.58208908485553,0.0,23.58208908485553,0.0,23.58208908485553,0.0,23.58208908485553,0.0,25.373132203888748,25.373132203888748,0.0,25.373132203888748,0.0,25.373132203888748,0.0,25.373132203888748,0.0,,,,,,,,,
2025-07-07,DC,4.039999961853027,-6.188118870311388,-5.000000000000004,1,-6.000000000000005,1,-6.188118870311388,0,-6.188118870311388,0,-1.980196150035629,-5.000000000000004,1,-6.000000000000005,1,-7.000000000000006,1,-7.9999999999999964,1,12.623768160827264,-5.000000000000004,1.0,-6.000000000000005,1.0,-7.000000000000006,1.0,-7.9999999999999964,1.0,4.950490375089078,-5.000000000000004,1.0,-6.000000000000005,1.0,-7.000000000000006,1.0,-7.9999999999999964,1.0,,,,,,,,,
2025-07-21,DC,4.230000019073486,-3.073288743610747,-5.000000000000004,1,-6.000000000000005,1,-7.000000000000006,1,-7.9999999999999964,1,2.364063928644411,-5.000000000000004,1,-6.000000000000005,1,-7.000000000000006,1,-7.9999999999999964,1,19.148934731138812,-5.000000000000004,1.0,-6.000000000000005,1.0,-7.000000000000006,1.0,-7.9999999999999964,1.0,33.806142361480205,-5.000000000000004,1.0,-6.000000000000005,1.0,-7.000000000000006,1.0,-7.9999999999999964,1.0,,,,,,,,,
2025-09-03,DC,4.579999923706055,0.21834561241091954,-5.000000000000004,1,0.21834561241091954,0,0.21834561241091954,0,0.21834561241091954,0,12.008737989013163,-5.000000000000004,1,12.008737989013163,0,12.008737989013163,0,12.008737989013163,0,-1.9650688665309834,-5.000000000000004,1.0,-6.000000000000016,1.0,-6.999999999999995,1.0,-8.000000000000007,1.0,44.54148462522889,-5.000000000000004,1.0,-6.000000000000016,1.0,-6.999999999999995,1.0,-8.000000000000007,1.0,,,,,,,,,
2025-09-11,DC,4.869999885559082,-6.570835777083028,-5.000000000000004,1,-6.000000000000005,1,-7.000000000000018,1,-8.000000000000007,1,-13.552358581551394,-5.000000000000004,1,-6.000000000000005,1,-7.000000000000018,1,-8.000000000000007,1,10.472284206702543,-5.000000000000004,1.0,-6.000000000000005,1.0,-7.000000000000018,1.0,-8.000000000000007,1.0,28.747435898691197,-5.000000000000004,1.0,-6.000000000000005,1.0,-7.000000000000018,1.0,-8.000000000000007,1.0,,,,,,,,,
2025-09-15,DC,4.900000095367432,-6.122452752980356,-5.000000000000004,1,-6.000000000000005,1,-7.000000000000006,1,-7.9999999999999964,1,-18.36734852757067,-5.000000000000004,1,-6.000000000000005,1,-7.000000000000006,1,-7.9999999999999964,1,12.040809474851466,-5.000000000000004,1.0,-6.000000000000005,1.0,-7.000000000000006,1.0,-7.9999999999999964,1.0,23.061226376490175,-5.000000000000004,1.0,-6.000000000000005,1.0,-7.000000000000006,1.0,-7.9999999999999964,1.0,,,,,,,,,
2025-10-08,DC,5.03000020980835,-18.68787312150578,-5.000000000000004,1,-6.000000000000005,1,-6.999999999999995,1,-7.9999999999999964,1,-17.495031366498637,-5.000000000000004,1,-6.000000000000005,1,-6.999999999999995,1,-7.9999999999999964,1,8.548703984149665,-5.000000000000004,1.0,-6.000000000000005,1.0,-6.999999999999995,1.0,-7.9999999999999964,1.0,,,,,,,,,,,,,,,,,,
